utc,monotonic_seconds,disk,read_bytes_per_second,write_bytes_per_second,idle_percent,active_percent,raw_disk_time_percent,queue_length,cpu_percent
2026-09-13T00:21:42.0297168Z,334.6535899,1 D: C:,0,15568,99,1,0,0,25
2026-09-13T00:21:44.6132438Z,337.2369955,0 E:,0,1127659,7,93,1,1,18
2026-09-13T00:21:44.6132438Z,337.2369955,1 D: C:,0,371161141,87,13,12,0,18
2026-09-13T00:21:47.1889750Z,339.8134521,0 E:,0,27037532,0,100,100,1,20
2026-09-13T00:21:47.1889750Z,339.8134521,1 D: C:,0,62586,99,1,0,0,20
2026-09-13T00:21:49.7647589Z,342.3883047,0 E:,0,779492,3,97,1,1,20
2026-09-13T00:21:49.7647589Z,342.3883047,1 D: C:,0,32478,99,1,0,0,20
2026-09-13T00:21:52.3554520Z,344.9791803,0 E:,0,592176,5,95,1,0,24
2026-09-13T00:21:52.3554520Z,344.9791803,1 D: C:,0,155835,99,1,0,0,24
2026-09-13T00:21:54.9597307Z,347.5841772,0 E:,0,890036,7,93,1,1,19
2026-09-13T00:21:54.9597307Z,347.5841772,1 D: C:,0,2018475,99,1,1,0,19
2026-09-13T00:21:57.5561940Z,350.1800447,0 E:,0,800370,3,97,1,1,20
2026-09-13T00:21:57.5561940Z,350.1800447,1 D: C:,0,2620822,99,1,2,0,20
2026-09-13T00:22:00.1445210Z,352.7681287,0 E:,0,910499,6,94,2,1,11
2026-09-13T00:22:00.1445210Z,352.7681287,1 D: C:,31947,495183,99,1,0,0,11
2026-09-13T00:22:02.7284557Z,355.3528328,0 E:,0,1579772,35,65,1,1,31
2026-09-13T00:22:02.7284557Z,355.3528328,1 D: C:,63190,157977,99,1,0,0,31
2026-09-13T00:22:05.2965785Z,357.9207432,0 E:,0,675068,11,89,1,1,17
2026-09-13T00:22:05.2965785Z,357.9207432,1 D: C:,0,48219,99,1,0,0,17
2026-09-13T00:22:07.8762562Z,360.5003565,0 E:,0,639938,3,97,1,1,14
2026-09-13T00:22:07.8762562Z,360.5003565,1 D: C:,0,0,100,0,0,0,14
2026-09-13T00:22:10.4493719Z,363.0736133,0 E:,0,533351,8,92,2,0,14
2026-09-13T00:22:10.4493719Z,363.0736133,1 D: C:,0,16162,99,1,0,0,14
2026-09-13T00:22:13.1075920Z,365.7312374,0 E:,0,2009076,8,92,2,1,48
2026-09-13T00:22:13.1075920Z,365.7312374,1 D: C:,0,192871,99,1,0,0,48
2026-09-13T00:22:15.7053063Z,368.32966749999997,0 E:,0,705816,2,98,2,1,11
2026-09-13T00:22:15.7053063Z,368.32966749999997,1 D: C:,16041,64165,99,1,0,0,11
2026-09-13T00:22:18.3385902Z,370.963011,0 E:,0,99926628,0,100,208,2,16
2026-09-13T00:22:18.3385902Z,370.963011,1 D: C:,0,0,100,0,0,0,16
2026-09-13T00:22:20.9050847Z,373.5285763,0 E:,0,904533,2,98,1,1,18
2026-09-13T00:22:20.9050847Z,373.5285763,1 D: C:,34323,325066,99,1,0,0,18
2026-09-13T00:22:23.4721902Z,376.0962685,0 E:,0,666631,2,98,2,1,10
2026-09-13T00:22:23.4721902Z,376.0962685,1 D: C:,108521,2154926,98,2,1,0,10
2026-09-13T00:22:26.0402023Z,378.6638978,0 E:,0,971436,3,97,1,1,12
2026-09-13T00:22:26.0402023Z,378.6638978,1 D: C:,17626,158641,99,1,0,0,12
2026-09-13T00:22:28.6079130Z,381.2321062,0 E:,0,939332,3,97,1,1,10
2026-09-13T00:22:28.6079130Z,381.2321062,1 D: C:,109588,532288,99,1,0,0,10
